JunctionID,StreetIntersectCount,JunctionType,x,y
1781,3,Junction,-123.1369929,49.21082418
1782,3,Junction,-123.1370509,49.23796323
1783,3,Junction,-123.1371294,49.26990097
1784,4,Junction,-123.1369365,49.20374623
1785,3,Junction,-123.1371217,49.27927356
1786,3,Junction,-123.1368949,49.21308521
1787,4,Junction,-123.1370486,49.28138773
1788,1,Dead end,-123.1369308,49.24129028
1789,3,Junction,-123.1369253,49.24177087
1790,3,Junction,-123.1369456,49.25352178
1791,4,Junction,-123.137034,49.28834251
1792,4,Junction,-123.1369915,49.29248925
1793,3,Junction,-123.1368185,49.24532109
1794,4,Junction,-123.1367855,49.24644537
1795,1,Dead end,-123.1368091,49.26885418
1796,4,Junction,-123.1367439,49.24737053
1797,4,Junction,-123.1367118,49.2482912
1798,4,Junction,-123.1367082,49.25203885
1799,4,Junction,-123.1366709,49.24937067
1800,4,Junction,-123.1366183,49.25079242
1801,3,Junction,-123.136523,49.23049725
1802,2,Junction,-123.136677,49.29449928
1803,1,Dead end,-123.1364133,49.20935877
1804,4,Junction,-123.1364588,49.23237088
1805,3,Junction,-123.1365248,49.26805722
1806,4,Junction,-123.1365329,49.27966667
1807,3,Junction,-123.1363955,49.23422607
1808,3,Junction,-123.1363252,49.21307855
1809,4,Junction,-123.1363003,49.20450578
1810,4,Junction,-123.1365243,49.28662077
1811,3,Junction,-123.1364085,49.25550293
1812,4,Junction,-123.1364806,49.29076747
1813,4,Junction,-123.136257,49.21497338
1814,4,Junction,-123.136216,49.20572634
1815,3,Junction,-123.1362256,49.21622471
1816,4,Junction,-123.1364073,49.28515237
1817,4,Junction,-123.1361705,49.20700265
1818,4,Junction,-123.1362898,49.25794682
1819,4,Junction,-123.1362554,49.25886684
1820,3,Junction,-123.1361139,49.20855372
1821,1,Dead end,-123.1362584,49.26819784
1822,4,Junction,-123.1362908,49.28368557
1823,4,Junction,-123.1362209,49.25978713
1824,4,Junction,-123.1361858,49.26072735
1825,4,Junction,-123.1361505,49.26166679
1826,4,Junction,-123.1361163,49.26258729
1827,4,Junction,-123.1360814,49.26355395
1828,4,Junction,-123.1360479,49.26446345
1829,4,Junction,-123.1360164,49.26530231
1830,4,Junction,-123.1359848,49.266141
1831,3,Junction,-123.1359617,49.26673225
1832,3,Junction,-123.1359476,49.26713164
1833,3,Junction,-123.1357832,49.20854869
1834,3,Junction,-123.1359135,49.25618232
1835,4,Junction,-123.1359746,49.28209639
1836,3,Junction,-123.1359719,49.2890464
1837,1,Dead end,-123.1357444,49.20972309
1838,4,Junction,-123.1359295,49.29319331
1839,3,Junction,-123.1356752,49.21080558
1840,4,Junction,-123.1356631,49.24385754
1841,4,Junction,-123.1355718,49.21306499
1842,4,Junction,-123.1355201,49.21496261
1843,1,Dead end,-123.1354577,49.20051419
1844,4,Junction,-123.1354943,49.21601437
1845,3,Junction,-123.1354464,49.21728074
1846,3,Junction,-123.1353233,49.20096143
1847,4,Junction,-123.1354701,49.28037039
1848,4,Junction,-123.1354622,49.28732517
1849,4,Junction,-123.1353369,49.24498089
1850,3,Junction,-123.1354174,49.27757573
1851,3,Junction,-123.1351975,49.20137667
1852,4,Junction,-123.1352476,49.22163243
1853,4,Junction,-123.1354188,49.29147095
1854,2,Psudo,-123.1352258,49.22227187
1855,3,Junction,-123.1352171,49.22253671
1856,3,Junction,-123.1351874,49.22344077
1857,3,Junction,-123.1353012,49.26751363
1858,4,Junction,-123.135344,49.28585636
1859,4,Junction,-123.1351687,49.22400522
1860,4,Junction,-123.1351363,49.22489009
1861,3,Junction,-123.135114,49.2203947
1862,4,Junction,-123.1353023,49.29360995
1863,4,Junction,-123.1351049,49.22577513
1864,4,Junction,-123.135228,49.2843891
1865,4,Junction,-123.135068,49.22678751
1866,3,Junction,-123.1351355,49.25502178
1867,1,Dead end,-123.1351621,49.26772876
1868,4,Junction,-123.1350353,49.22771523
1869,4,Junction,-123.1350043,49.22862334
1870,4,Junction,-123.1348982,49.20234843
1871,4,Junction,-123.1349721,49.22953197
1872,4,Junction,-123.1349412,49.23044335
1873,3,Junction,-123.135016,49.25792646
1874,4,Junction,-123.1349574,49.25347275
1875,4,Junction,-123.134877,49.23232158
1876,4,Junction,-123.1347798,49.20305392
1877,4,Junction,-123.1347348,49.20429874
1878,4,Junction,-123.1348129,49.23417705
1879,3,Junction,-123.1348233,49.24281935
1880,4,Junction,-123.1349164,49.28279594
1881,3,Junction,-123.1347807,49.23511592
1882,3,Junction,-123.1347772,49.23521323
1883,4,Junction,-123.1346857,49.20570391
1884,3,Junction,-123.134909,49.28975022
1885,3,Junction,-123.1347491,49.23603029
1886,4,Junction,-123.1346394,49.20698087
1887,4,Junction,-123.1347184,49.23695183
1888,3,Junction,-123.1346856,49.23788262
1889,3,Junction,-123.1345838,49.20853059
1890,1,Dead end,-123.1347401,49.29398226
1891,1,Dead end,-123.134564,49.24120189
1892,4,Junction,-123.1345547,49.24168231
1893,4,Junction,-123.1345221,49.24576395
1894,3,Junction,-123.1343677,49.20852732
1895,4,Junction,-123.1344401,49.24660959
1896,3,Junction,-123.1344138,49.24733381
1897,4,Junction,-123.1344131,49.25184998
1898,4,Junction,-123.134294,49.21078623
1899,4,Junction,-123.1343805,49.2482544
1900,4,Junction,-123.1343395,49.24933388
1901,4,Junction,-123.134407,49.28107402
1902,4,Junction,-123.1344008,49.28802947
1903,4,Junction,-123.1343717,49.27826724
1904,4,Junction,-123.1341885,49.21304469
1905,4,Junction,-123.1342883,49.25075657
1906,3,Junction,-123.1343176,49.26611466
1907,3,Junction,-123.1342698,49.25615639
1908,4,Junction,-123.1343562,49.2921748
1909,3,Junction,-123.1341391,49.21494182
1910,4,Junction,-123.1341219,49.2156213
1911,4,Junction,-123.1342811,49.28655982
1912,4,Junction,-123.1340685,49.21724409
1913,4,Junction,-123.1340327,49.21824616
1914,4,Junction,-123.1339962,49.21926734
1915,4,Junction,-123.1341651,49.2850928
1916,1,Dead end,-123.1340008,49.27505893
1917,3,Junction,-123.133919,49.2579089
1918,2,Psudo,-123.1339021,49.25836857
1919,4,Junction,-123.1338858,49.25882808
1920,4,Junction,-123.133851,49.25974833
1921,4,Junction,-123.1338162,49.26068823
1922,4,Junction,-123.1338588,49.28350121
1923,3,Junction,-123.1337789,49.25563835
1924,4,Junction,-123.1337809,49.26162865
1925,4,Junction,-123.1338456,49.29045318
1926,3,Junction,-123.133794,49.27601219
1927,4,Junction,-123.133747,49.26254935
1928,4,Junction,-123.1337108,49.26351507
1929,4,Junction,-123.1336775,49.26442608
1930,4,Junction,-123.1337246,49.29258907
1931,4,Junction,-123.133647,49.26526448
1932,4,Junction,-123.1336163,49.26610357
1933,4,Junction,-123.1334616,49.22160686
1934,3,Junction,-123.133415,49.20427964
1935,3,Junction,-123.1336037,49.2748021
1936,3,Junction,-123.1335795,49.26705212
1937,3,Junction,-123.1334562,49.23039287
1938,4,Junction,-123.1333645,49.20568558
1939,4,Junction,-123.1333825,49.22398002
1940,4,Junction,-123.1333913,49.23227026
1941,4,Junction,-123.1333195,49.20696084
1942,3,Junction,-123.1333509,49.22486486
1943,3,Junction,-123.1333191,49.22574988
1944,3,Junction,-123.1332622,49.20851113
1945,3,Junction,-123.1333276,49.23412629
1946,4,Junction,-123.1333438,49.28177756
1947,2,Junction,-123.1331694,49.22044311
1948,4,Junction,-123.1333368,49.28873275
1949,4,Junction,-123.1333082,49.27897147
1950,3,Junction,-123.1332644,49.26697436
1951,4,Junction,-123.1331074,49.24316786
1952,4,Junction,-123.133218,49.28726305
1953,1,Dead end,-123.1331452,49.26716538
1954,3,Junction,-123.1329874,49.20850715
1955,4,Junction,-123.1329175,49.21076591
1956,4,Junction,-123.1331025,49.28579639
1957,3,Junction,-123.1330397,49.29304763
1958,4,Junction,-123.1328215,49.21302377
1959,3,Junction,-123.1328763,49.25363787
1960,4,Junction,-123.1327545,49.21523088
1961,3,Junction,-123.1326944,49.21720703
1962,1,Dead end,-123.1326091,49.20133787
1963,1,Dead end,-123.1325844,49.20212227
1964,4,Junction,-123.1327737,49.27535117
1965,4,Junction,-123.1327892,49.2842024
1966,4,Junction,-123.1326586,49.2442199
1967,4,Junction,-123.1327836,49.29115664
1968,2,Psudo,-123.1325887,49.22043455
1969,3,Junction,-123.1326336,49.2741736
1970,3,Junction,-123.1325141,49.23409847
1971,4,Junction,-123.1324817,49.23503698
1972,4,Junction,-123.13245,49.23595135
1973,4,Junction,-123.1324181,49.23687248
1974,3,Junction,-123.1323859,49.23780365
1975,1,Dead end,-123.1324726,49.29342285
1976,1,Dead end,-123.1322852,49.24111671
1977,4,Junction,-123.1322681,49.24159655
1978,5,Junction,-123.1323536,49.27696506
1979,2,Psudo,-123.1321965,49.2449235
1980,4,Junction,-123.1322806,49.28248122
1981,4,Junction,-123.1322735,49.28943656
1982,4,Junction,-123.1322451,49.27967483
1983,3,Junction,-123.1320746,49.22158721
1984,4,Junction,-123.1321337,49.24521361
1985,3,Junction,-123.1321298,49.24531832
1986,4,Junction,-123.1320907,49.24637635
1987,4,Junction,-123.1320171,49.22851882
1988,4,Junction,-123.1320567,49.24729613
1989,4,Junction,-123.1319929,49.22396011
1990,4,Junction,-123.1321541,49.28796717
1991,4,Junction,-123.1320566,49.25185284
1992,3,Junction,-123.1321545,49.29157327
1993,3,Junction,-123.1320839,49.26607902
1994,4,Junction,-123.1319854,49.22942805
1995,4,Junction,-123.1320227,49.24821646
1996,3,Junction,-123.1320614,49.26667143
1997,4,Junction,-123.1319527,49.22760717
1998,3,Junction,-123.1319535,49.23034202
1999,4,Junction,-123.1319321,49.22572992
2000,4,Junction,-123.1319828,49.24929668
2001,4,Junction,-123.131899,49.22667483
2002,4,Junction,-123.1320397,49.28650064
2003,3,Junction,-123.1318869,49.23221884
2004,4,Junction,-123.1319302,49.2507192
2005,1,Dead end,-123.1317907,49.20344968
2006,3,Junction,-123.1318561,49.23312418
2007,3,Junction,-123.1317728,49.20397671
2008,3,Junction,-123.1317627,49.20425569
2009,3,Junction,-123.1318238,49.23407487
2010,4,Junction,-123.1317126,49.20565864
2011,4,Junction,-123.1316735,49.20693279
2012,4,Junction,-123.1318,49.25708185
2013,4,Junction,-123.1318038,49.27472278
2014,4,Junction,-123.1316091,49.208486
2015,1,Dead end,-123.1317677,49.27349176
2016,4,Junction,-123.1315364,49.21074501
2017,4,Junction,-123.1317273,49.2849054
2018,4,Junction,-123.1316732,49.27355436
2019,4,Junction,-123.1314399,49.21300293
2020,3,Junction,-123.1315504,49.25787085
2021,4,Junction,-123.1315163,49.25879034
2022,4,Junction,-123.1313858,49.21483994
2023,4,Junction,-123.1314821,49.25971068
2024,4,Junction,-123.1314472,49.26065058
2025,3,Junction,-123.1313172,49.21716998
2026,4,Junction,-123.1314122,49.26159079
2027,4,Junction,-123.131378,49.2625113
2028,4,Junction,-123.1313421,49.26347721
2029,4,Junction,-123.1313081,49.26438823
2030,4,Junction,-123.1313319,49.27630578
2031,3,Junction,-123.1312884,49.2669544
2032,4,Junction,-123.1312768,49.26522657
2033,3,Junction,-123.1312937,49.27766631
2034,3,Junction,-123.1312455,49.26606558
2035,4,Junction,-123.1312172,49.28318491
2036,4,Junction,-123.1312106,49.29013897
2037,4,Junction,-123.1311815,49.28037845
2038,3,Junction,-123.1310801,49.25707035
2039,1,Dead end,-123.1311211,49.27312637
2040,4,Junction,-123.1310908,49.28867089
2041,4,Junction,-123.1309763,49.28720473
2042,4,Junction,-123.130846,49.27410219
2043,4,Junction,-123.1307754,49.25398142
2044,3,Junction,-123.1306873,49.22156755
2045,3,Junction,-123.1306436,49.22283657
2046,3,Junction,-123.1307599,49.27801959
2047,4,Junction,-123.1306057,49.22394023
2048,1,Dead end,-123.1305189,49.20031713
2049,3,Junction,-123.1305752,49.22482501
2050,3,Junction,-123.1304978,49.20089037
2051,3,Junction,-123.1305447,49.22571013
2052,3,Junction,-123.1306426,49.26643173
2053,4,Junction,-123.1306628,49.28561009
2054,1,Dead end,-123.1304427,49.20238018
2055,2,Junction,-123.1304265,49.20289764
2056,2,Junction,-123.1304128,49.20319892
2057,3,Junction,-123.1303817,49.2040413
2058,3,Junction,-123.1305939,49.29217103
2059,4,Junction,-123.1303621,49.20456929
2060,4,Junction,-123.1305818,49.29055564
2061,3,Junction,-123.1303262,49.20563599
2062,4,Junction,-123.130477,49.27434652
2063,3,Junction,-123.1303573,49.23402471
2064,4,Junction,-123.1302832,49.20690868
2065,3,Junction,-123.1304177,49.26752927
2066,3,Junction,-123.1303248,49.23496289
2067,3,Junction,-123.1304492,49.29046982
2068,4,Junction,-123.1302303,49.2084657
2069,3,Junction,-123.1302931,49.23587727
2070,4,Junction,-123.1303686,49.27567268
2071,4,Junction,-123.1302612,49.23679804
2072,3,Junction,-123.1302821,49.25705761
2073,3,Junction,-123.1302289,49.23772992
2074,4,Junction,-123.1301553,49.21072365
2075,3,Junction,-123.1302495,49.25784994
2076,4,Junction,-123.1300803,49.21298252
2077,3,Junction,-123.1302302,49.27837008
2078,1,Dead end,-123.1301066,49.24103522
2079,4,Junction,-123.1300315,49.21445308
2080,4,Junction,-123.1300897,49.24151482
2081,4,Junction,-123.130056,49.24247161
2082,4,Junction,-123.1301558,49.28388724
2083,1,Dead end,-123.1299153,49.20260003
2084,3,Junction,-123.1301176,49.28108108
2085,4,Junction,-123.1300153,49.24362504
2086,2,Junction,-123.1300595,49.26788058
2087,4,Junction,-123.1299844,49.2445023
2088,4,Junction,-123.129952,49.24542129
2089,4,Junction,-123.1299195,49.24634091
2090,4,Junction,-123.1300284,49.289374
2091,4,Junction,-123.1298853,49.24726138
2092,4,Junction,-123.129851,49.24818134
2093,4,Junction,-123.1298571,49.25200421
2094,3,Junction,-123.1298923,49.27535379
2095,4,Junction,-123.1299133,49.28790853
2096,4,Junction,-123.1298108,49.24926221
2097,4,Junction,-123.1297576,49.25068487
2098,3,Junction,-123.1298562,49.29103645
2099,4,Junction,-123.1297397,49.27735994
2100,3,Junction,-123.129609,49.25511959
2101,4,Junction,-123.1295996,49.28631348
2102,1,Dead end,-123.1294195,49.23676898
2103,1,Dead end,-123.1294581,49.27625587
2104,3,Junction,-123.1294266,49.27504208
2105,4,Junction,-123.129274,49.21711498
2106,1,Dead end,-123.1292315,49.20347357
2107,2,Psudo,-123.1293906,49.27501794
2108,4,Junction,-123.1293992,49.28979038
2109,1,Dead end,-123.1293154,49.29320745
2110,3,Junction,-123.1292733,49.29142271
2111,3,Junction,-123.129181,49.25783276
2112,4,Junction,-123.1291466,49.25875255
2113,4,Junction,-123.1291657,49.27907445
2114,4,Junction,-123.1291122,49.25967297
2115,3,Junction,-123.1289517,49.20516176
2116,4,Junction,-123.129077,49.26061285
2117,4,Junction,-123.1290418,49.26155284
2118,3,Junction,-123.1288984,49.2068911
2119,4,Junction,-123.1290904,49.28459224
2120,3,Junction,-123.1290291,49.26636782
2121,4,Junction,-123.1290074,49.26247317
2122,4,Junction,-123.1290542,49.28178478
2123,3,Junction,-123.1290051,49.2670002
2124,4,Junction,-123.1288523,49.20844458
2125,3,Junction,-123.129015,49.27596852
2126,2,Psudo,-123.1290122,49.27657042
2127,4,Junction,-123.1289713,49.2634393
2128,4,Junction,-123.1290097,49.29004812
2129,4,Junction,-123.1289377,49.26435026
2130,4,Junction,-123.1287962,49.21819624
2131,4,Junction,-123.128776,49.21070311
2132,4,Junction,-123.1289068,49.26518862
2133,1,Dead end,-123.128741,49.20358761
2134,4,Junction,-123.1288759,49.26602756
2135,3,Junction,-123.1288952,49.27468628
2136,3,Junction,-123.1288635,49.26636409
2137,4,Junction,-123.1286997,49.21296173
2138,3,Junction,-123.1286626,49.21406201
2139,4,Junction,-123.1288508,49.28861197
2140,4,Junction,-123.1287683,49.27673182
2141,4,Junction,-123.1285752,49.21919843
2142,3,Junction,-123.1285125,49.22050302
2143,4,Junction,-123.1284781,49.22153619
2144,3,Junction,-123.1284357,49.22280409
2145,2,Junction,-123.1286121,49.2918605
2146,4,Junction,-123.1283958,49.22390849
2147,4,Junction,-123.1285363,49.28701698
2148,3,Junction,-123.1283637,49.2247935
2149,3,Junction,-123.128434,49.25334762
2150,2,Psudo,-123.1284805,49.27562398
2151,3,Junction,-123.1283317,49.22567851
2152,4,Junction,-123.1283003,49.22654707
2153,3,Junction,-123.1284183,49.27436705
2154,3,Junction,-123.1282781,49.22747823
2155,3,Junction,-123.1282473,49.22838678
2156,4,Junction,-123.1284045,49.29044978
2157,3,Junction,-123.1283347,49.27315347
2158,4,Junction,-123.1282166,49.22929681
2159,3,Junction,-123.1281856,49.23021408
2160,3,Junction,-123.1282818,49.27641865
2161,4,Junction,-123.1281222,49.23209005
2162,3,Junction,-123.1280913,49.23299538
2163,4,Junction,-123.1282217,49.28902842
2164,4,Junction,-123.1280588,49.23394604
2165,4,Junction,-123.1281455,49.27841452
2166,3,Junction,-123.1279634,49.23673869
2167,3,Junction,-123.1280254,49.26634519
2168,4,Junction,-123.1279322,49.23765138
2169,4,Junction,-123.1280274,49.28529559
2170,4,Junction,-123.1279939,49.28248633
2171,4,Junction,-123.1278033,49.24142899
2172,4,Junction,-123.1277707,49.24237251
2173,3,Junction,-123.1276548,49.20383783
2174,2,Junction,-123.127831,49.27535628
2175,3,Junction,-123.1277309,49.24352732
2176,3,Junction,-123.1276985,49.24446645
2177,3,Junction,-123.1277544,49.26744657
2178,3,Junction,-123.1277766,49.27608957
2179,3,Junction,-123.1275947,49.20573175
2180,2,Junction,-123.1277477,49.26762759
2181,3,Junction,-123.1276669,49.24538356
2182,4,Junction,-123.1275409,49.20687201
2183,4,Junction,-123.1276352,49.24630361
2184,3,Junction,-123.1276034,49.24722484
2185,4,Junction,-123.1275717,49.24814446
2186,4,Junction,-123.1274676,49.20842334
2187,4,Junction,-123.1275309,49.24922601
2188,4,Junction,-123.1274122,49.20359494
2189,3,Junction,-123.127574,49.28012759
2190,4,Junction,-123.1273911,49.21068135
2191,4,Junction,-123.127471,49.25081325
2192,4,Junction,-123.1274336,49.25171726
2193,4,Junction,-123.1273186,49.21294091
2194,4,Junction,-123.1274645,49.2737291
2195,4,Junction,-123.1273961,49.25262133
2196,4,Junction,-123.1272857,49.21377097
2197,4,Junction,-123.127473,49.28772039
2198,3,Junction,-123.1273587,49.25352546
2199,3,Junction,-123.1272545,49.21467226
2200,2,Junction,-123.1274269,49.2910951
2201,3,Junction,-123.127224,49.21557677
2202,4,Junction,-123.1273213,49.2544262
2203,3,Junction,-123.1272052,49.21611325
2204,4,Junction,-123.1273905,49.28957865
2205,3,Junction,-123.1272838,49.25533121
2206,3,Junction,-123.1271757,49.21705843
2207,3,Junction,-123.1272511,49.25612036
2208,3,Junction,-123.1272464,49.25623532
2209,3,Junction,-123.1272712,49.2757607
2210,3,Junction,-123.1272144,49.25700797
2211,3,Junction,-123.1272088,49.2571411
2212,3,Junction,-123.1271814,49.25780057
2213,4,Junction,-123.1271747,49.27778646
2214,2,Psudo,-123.1270371,49.27529517
2215,3,Junction,-123.1270404,49.28048062
2216,3,Junction,-123.1268763,49.22151342
2217,4,Junction,-123.1269643,49.28599914
2218,3,Junction,-123.1268132,49.22743242
2219,3,Junction,-123.1268147,49.22833959
2220,4,Junction,-123.1267975,49.22388552
2221,4,Junction,-123.1269274,49.28319193
2222,3,Junction,-123.126893,49.27156676
2223,4,Junction,-123.1267838,49.22924688
2224,3,Junction,-123.126752,49.23017832
2225,4,Junction,-123.126711,49.22648841
2226,3,Junction,-123.1267202,49.23110969
2227,3,Junction,-123.1267816,49.25779413
2228,4,Junction,-123.1268437,49.28813668
2229,4,Junction,-123.1266885,49.23204098
2230,4,Junction,-123.1267475,49.25871425
2231,4,Junction,-123.1267858,49.27544781
2232,1,Dead end,-123.1266702,49.23257029
2233,4,Junction,-123.1267133,49.25963474
2234,4,Junction,-123.1267872,49.28997806
2235,4,Junction,-123.1266785,49.26057462
2236,3,Junction,-123.1266437,49.26151439
2237,4,Junction,-123.1266095,49.26243456
2238,4,Junction,-123.1265737,49.26340091
2239,4,Junction,-123.1265402,49.26431181
2240,4,Junction,-123.1265534,49.27946768
2241,4,Junction,-123.1265093,49.26515019
2242,1,Dead end,-123.1263269,49.20414452
2243,4,Junction,-123.1264784,49.26598903
2244,4,Junction,-123.1264691,49.26624201
2245,1,Dead end,-123.1264661,49.26632192
2246,3,Junction,-123.1263065,49.20627282
2247,3,Junction,-123.1262864,49.20685436
2248,3,Junction,-123.1262329,49.20840428
2249,2,Psudo,-123.1263505,49.2668154
