JunctionID,StreetIntersectCount,JunctionType,longitude,latitude,Vulnerability
2231,4,Junction,-123.1267858,49.27544781,3.355051352001361
2232,1,Dead end,-123.1266702,49.23257029,0.0
2233,4,Junction,-123.1267133,49.25963474,2.305065320323842
2234,4,Junction,-123.1267872,49.28997806,2.453042729659411
2235,4,Junction,-123.1266785,49.26057462,1.1621190708831823
2236,3,Junction,-123.1266437,49.26151439,1.6814714018951764
2237,4,Junction,-123.1266095,49.26243456,2.2467535640439302
2238,4,Junction,-123.1265737,49.26340091,1.95404222967486
2239,4,Junction,-123.1265402,49.26431181,0.6757290490602831
2240,4,Junction,-123.1265534,49.27946768,5.904093010432423
2241,4,Junction,-123.1265093,49.26515019,0.0
2242,1,Dead end,-123.1263269,49.20414452,0.0
2243,4,Junction,-123.1264784,49.26598903,1.905964939232504
2244,4,Junction,-123.1264691,49.26624201,0.0
2245,1,Dead end,-123.1264661,49.26632192,0.0
2246,3,Junction,-123.1263065,49.20627282,0.0
2247,3,Junction,-123.1262864,49.20685436,0.0
2248,3,Junction,-123.1262329,49.20840428,0.0
2249,2,Psudo,-123.1263505,49.2668154,0.0
2250,2,Psudo,-123.1262902,49.26740509,0.0
2251,4,Junction,-123.1261381,49.21916746,0.0
2252,3,Junction,-123.12609,49.20840203,0.6952257107426476
2253,3,Junction,-123.1261085,49.21704375,0.0
2254,1,Dead end,-123.1261027,49.2202493,0.0
2255,3,Junction,-123.1260602,49.20637627,0.0
2256,3,Junction,-123.1260626,49.20921604,0.0
2257,3,Junction,-123.126081,49.21812758,0.0
2258,3,Junction,-123.1260381,49.20993873,0.0
2259,4,Junction,-123.1260141,49.21066207,0.0
2260,4,Junction,-123.1261831,49.27714491,26.427807119539057
2261,3,Junction,-123.1259891,49.21138394,0.0
2262,1,Dead end,-123.1261821,49.29037678,0.8282527930302903
2263,4,Junction,-123.1259349,49.21292004,0.0
2264,3,Junction,-123.1259063,49.21375043,0.0
2265,4,Junction,-123.1259806,49.28118174,10.17037499392448
2266,4,Junction,-123.1258877,49.27307535,0.0
2267,1,Dead end,-123.1258631,49.27090029,0.0
2268,4,Junction,-123.1259008,49.2867029,3.2528232249483797
2269,4,Junction,-123.1258643,49.2838953,3.452553766938378
2270,4,Junction,-123.1258156,49.27481937,6.882276351033554
2271,3,Junction,-123.1257273,49.28887521,0.2127257032290187
2272,1,Dead end,-123.1255015,49.20164994,0.0
2273,3,Junction,-123.1256831,49.2837776,0.4298890135238935
2274,4,Junction,-123.1255828,49.27883998,9.769530151976362
2275,4,Junction,-123.1255062,49.28902146,1.0486792442771262
2276,3,Junction,-123.1254245,49.26055462,0.2023000271287771
2277,3,Junction,-123.1253039,49.22149106,0.0
2278,3,Junction,-123.1253538,49.26241431,0.3697296376497264
2279,3,Junction,-123.1252497,49.23199171,0.0
2280,4,Junction,-123.1252255,49.22386291,0.0
2281,2,Junction,-123.1251709,49.23285931,0.0
2282,3,Junction,-123.1251406,49.22643044,0.5929664464014994
2283,4,Junction,-123.1252716,49.28711925,2.5915289323814443
2284,3,Junction,-123.1250236,49.20681167,0.9293798161505256
2285,4,Junction,-123.1251914,49.27650329,6.253120192922284
2286,3,Junction,-123.1249683,49.20838509,0.0
2287,3,Junction,-123.1249727,49.24132268,0.0
2288,3,Junction,-123.1249263,49.23104823,0.0
2289,3,Junction,-123.1249339,49.24237796,1.024146913717657
2290,4,Junction,-123.1249588,49.28052244,3.773303934303669
2291,2,Junction,-123.1248305,49.23013465,0.0
2292,3,Junction,-123.1249133,49.28188786,4.947786380184258
2293,4,Junction,-123.1248946,49.28942603,0.3116610814491425
2294,4,Junction,-123.124845,49.27419067,0.4998370298991989
2295,2,Junction,-123.1247731,49.24717944,0.0
2296,4,Junction,-123.1247384,49.24809855,0.3446121833475176
2297,4,Junction,-123.1248045,49.28459638,29.951822788702163
2298,4,Junction,-123.124698,49.24916511,0.7421324428690017
2299,3,Junction,-123.1246583,49.25014899,0.0
2300,4,Junction,-123.1246319,49.25076065,2.3045672065386777
2301,4,Junction,-123.124593,49.25166475,0.0
2302,3,Junction,-123.1245538,49.25257407,0.0
2303,3,Junction,-123.1244198,49.20706525,0.0
2304,4,Junction,-123.124591,49.27819862,12.74451163758447
2305,4,Junction,-123.124515,49.25347225,0.2904884943099637
2306,2,Psudo,-123.1244908,49.24625217,0.0
2307,4,Junction,-123.1244798,49.25437484,0.7700431458051551
2308,4,Junction,-123.1243284,49.2046064,0.5882983242031683
2309,4,Junction,-123.1244448,49.25528009,0.0
2310,1,Dead end,-123.1244888,49.2830048,4.907815087321098
2311,4,Junction,-123.1244098,49.25618261,1.127810380904775
2312,4,Junction,-123.1243802,49.25775541,0.4898902730042049
2313,4,Junction,-123.1243749,49.25708534,0.4948386596002069
2314,3,Junction,-123.1242263,49.20714651,1.4900584582418872
2315,4,Junction,-123.1243488,49.25867589,0.4129496711338881
2316,4,Junction,-123.1243884,49.28223507,3.785480565205917
2317,4,Junction,-123.1243147,49.25959647,2.3186904804434265
2318,4,Junction,-123.1241843,49.208373,1.0172326041684203
2319,3,Junction,-123.1241566,49.2091834,0.8698874491676474
2320,3,Junction,-123.1242798,49.26053635,9.861914006879775
2321,3,Junction,-123.1241499,49.20936374,0.2305358183185259
2322,3,Junction,-123.124295,49.27383441,0.7176415478312514
2323,3,Junction,-123.1241318,49.20990664,0.0
2324,3,Junction,-123.1241194,49.21026833,0.0
2325,3,Junction,-123.1240959,49.20436886,0.0
2326,3,Junction,-123.1241069,49.2106299,0.0
2327,3,Junction,-123.1240901,49.21117233,0.0
2328,3,Junction,-123.1242109,49.26239588,1.3149683809937391
2329,3,Junction,-123.1240821,49.21135134,0.4342313267918116
2330,4,Junction,-123.1242206,49.27587435,6.549985261044682
2331,4,Junction,-123.124175,49.26336245,0.8797347384936915
2332,3,Junction,-123.1240462,49.21234533,0.0
2333,3,Junction,-123.1240271,49.21289122,0.2847077732731954
2334,4,Junction,-123.1241416,49.2642733,1.0749057263779205
2335,3,Junction,-123.1240115,49.21333941,0.2574846067639487
2336,3,Junction,-123.1239983,49.21372212,0.0
2337,4,Junction,-123.1241108,49.2651117,0.4160739868726144
2338,3,Junction,-123.12398,49.2142448,0.0
2339,4,Junction,-123.1241549,49.28785819,5.142676582951282
2340,3,Junction,-123.1239667,49.21462524,0.0
2341,4,Junction,-123.1240786,49.26594982,1.4461395609293302
2342,3,Junction,-123.1239482,49.21514641,0.682554595010387
2343,4,Junction,-123.1240706,49.26620446,0.0
2344,3,Junction,-123.1239345,49.21552885,0.0
2345,1,Dead end,-123.1240522,49.26670637,0.0
2346,4,Junction,-123.1239159,49.21606196,0.5816092872269691
2347,4,Junction,-123.1238827,49.21701232,0.0
2348,2,Psudo,-123.1238442,49.21816109,0.0
2349,4,Junction,-123.1238791,49.23286057,0.7270306429223728
2350,4,Junction,-123.1239893,49.27989443,7.974550802537336
2351,4,Junction,-123.1238115,49.21913785,0.1885568451673771
2352,4,Junction,-123.123847,49.23380082,0.0
2353,3,Junction,-123.1237836,49.23565432,0.237592554788293
2354,2,Junction,-123.1239178,49.29007216,1.1230160568337515
2355,4,Junction,-123.1237334,49.22146871,0.7713468245888342
2356,3,Junction,-123.1237515,49.23659447,0.0
2357,4,Junction,-123.1237203,49.23750722,0.0
2358,3,Junction,-123.1236742,49.22325501,0.0
2359,3,Junction,-123.1236543,49.2238403,0.0
2360,3,Junction,-123.1236564,49.23937908,0.0
2361,3,Junction,-123.1236014,49.22546003,0.2127257032290187
2362,4,Junction,-123.1237371,49.28530252,22.38341853150629
2363,3,Junction,-123.1235714,49.22637249,0.0
2364,4,Junction,-123.1236771,49.27343413,1.9404834102360848
2365,4,Junction,-123.1235929,49.24127082,0.8772350036198215
2366,2,Junction,-123.1235573,49.24233042,0.0
2367,4,Junction,-123.1236002,49.27755748,17.14636610610419
2368,3,Junction,-123.123382,49.22912826,1.3442048458950002
2369,4,Junction,-123.1233675,49.28157497,3.366126418564062
2370,4,Junction,-123.1233573,49.28838595,7.523215344252485
2371,4,Junction,-123.123251,49.27524606,5.079419400904186
2372,2,Junction,-123.1230889,49.22814065,0.0
2373,3,Junction,-123.1230831,49.2273039,0.4006846529515405
2374,4,Junction,-123.1231079,49.28571888,6.952869246045745
2375,1,Dead end,-123.1229599,49.23935282,0.0
2376,4,Junction,-123.1229984,49.27925259,28.60564785731668
2377,3,Junction,-123.122779,49.20775435,0.721376750645311
2378,2,Junction,-123.1227557,49.26662265,1.7777269954345902
2379,4,Junction,-123.1227935,49.28329008,30.325869464516984
2380,4,Junction,-123.1227367,49.28879657,0.4129496711338881
2381,2,Junction,-123.1225971,49.23276306,0.2214517872388609
2382,4,Junction,-123.1226981,49.27488781,3.444074489727328
2383,3,Junction,-123.1225036,49.22147821,0.2653662497477053
2384,4,Junction,-123.1226269,49.27692843,6.360411480797319
2385,3,Junction,-123.1224471,49.20505071,0.0
2386,1,Dead end,-123.1223847,49.22103119,1.013583941917198
2387,3,Junction,-123.1224164,49.24621818,0.0
2388,1,Dead end,-123.1223465,49.22240356,0.194328598882795
2389,4,Junction,-123.1223826,49.24713918,0.0
2390,3,Junction,-123.1223478,49.23375041,0.9686444691517344
2391,3,Junction,-123.1223078,49.22333002,0.4386175018099107
2392,4,Junction,-123.1223489,49.24805977,0.7856781408072188
2393,4,Junction,-123.1223984,49.28094734,4.554571682651315
2394,4,Junction,-123.1222864,49.23560277,0.0
2395,2,Junction,-123.1222093,49.20480808,0.0
2396,4,Junction,-123.1223103,49.24911372,0.0
2397,3,Junction,-123.1222381,49.22540974,0.4386175018099107
2398,4,Junction,-123.1222716,49.25010829,0.3411660615140424
2399,3,Junction,-123.1222248,49.237456,0.4948386596002069
2400,4,Junction,-123.1222483,49.25071605,0.4801414565714212
2401,3,Junction,-123.1222145,49.25161927,0.3446121833475176
2402,3,Junction,-123.1221505,49.25342793,0.4566097477439145
2403,4,Junction,-123.1221124,49.25433176,0.0
2404,3,Junction,-123.1221448,49.27452951,12.22792163505864
2405,4,Junction,-123.122081,49.25523578,0.0
2406,4,Junction,-123.1220482,49.2561386,1.1335063929295468
2407,3,Junction,-123.1220731,49.26738026,0.0
2408,4,Junction,-123.1220154,49.25703875,1.2284125262226682
2409,1,Dead end,-123.121882,49.20302985,0.0
2410,4,Junction,-123.1220156,49.25771724,0.0
2411,3,Junction,-123.12207,49.28922934,2.6434013348645484
2412,4,Junction,-123.1219824,49.25863799,0.5696012024771592
2413,2,Psudo,-123.122041,49.28378799,18.37479950152768
2414,4,Junction,-123.1220065,49.2786105,10.705804544208949
2415,4,Junction,-123.1219469,49.25955863,1.006762137381297
2416,4,Junction,-123.1219899,49.28645778,1.3368377961563311
2417,3,Junction,-123.1219117,49.26049851,0.4214213081153831
2418,3,Junction,-123.1217531,49.22630544,0.2105984461967285
2419,3,Junction,-123.121841,49.26235762,0.7249803359578534
2420,2,Junction,-123.121847,49.26806132,0.0
2421,3,Junction,-123.1217204,49.22725694,0.0
2422,4,Junction,-123.1218071,49.26332464,7.346972259706848
2423,4,Junction,-123.1217732,49.26423522,1.8619658165297093
2424,1,Dead end,-123.1218047,49.2855513,4.732803609158996
2425,3,Junction,-123.1216576,49.22906811,0.0
2426,4,Junction,-123.1217414,49.26507361,2.5669478996101667
2427,4,Junction,-123.1217752,49.28262884,9.629089535580148
2428,3,Junction,-123.1216252,49.22999321,1.5850603619659909
2429,4,Junction,-123.1217125,49.26591231,0.0
2430,4,Junction,-123.1217024,49.26618516,0.0
2431,1,Dead end,-123.1216895,49.26652378,0.5309055429551132
2432,3,Junction,-123.1217236,49.28399819,2.875478031805055
2433,3,Junction,-123.1215859,49.2337243,0.2734891510222162
2434,2,Psudo,-123.121528,49.21910874,0.0
2435,4,Junction,-123.121657,49.27630135,5.341155934381379
2436,4,Junction,-123.1214857,49.20829747,0.9605143313483998
2437,2,Psudo,-123.121552,49.23557754,0.0
2438,1,Dead end,-123.121393,49.20633769,0.0
2439,1,Dead end,-123.1213001,49.2073951,0.0
2440,3,Junction,-123.1213879,49.27195383,2.070260007418314
2441,4,Junction,-123.1214061,49.28030571,18.11264583169267
2442,4,Junction,-123.121412,49.28608391,1.5818275625887213
2443,4,Junction,-123.1213626,49.27402201,4.65842134706487
2444,2,Psudo,-123.1212133,49.23207248,1.017011142927593
2445,3,Junction,-123.1211342,49.22167912,0.0
2446,1,Dead end,-123.1210242,49.22126928,0.0
2447,3,Junction,-123.1211139,49.26721868,0.0
2448,4,Junction,-123.1211033,49.27594215,2.301814708285321
2449,4,Junction,-123.1210947,49.28441388,1.2029063699457727
2450,3,Junction,-123.1209324,49.22355167,0.4386175018099107
2451,3,Junction,-123.1209047,49.22446546,0.3927110283578048
2452,4,Junction,-123.1210346,49.27798181,2.598290198106958
2453,4,Junction,-123.120876,49.22535898,0.0
2454,3,Junction,-123.1208806,49.23370025,0.2847077732731954
2455,3,Junction,-123.1208448,49.22627141,0.4753400420057069
2456,4,Junction,-123.1208184,49.2355522,0.7547192872036326
2457,3,Junction,-123.1208464,49.26764175,0.0
2458,3,Junction,-123.1208926,49.28718326,0.654198685102774
2459,4,Junction,-123.1207242,49.22265628,0.0
2460,4,Junction,-123.1207561,49.23740585,0.0
2461,4,Junction,-123.120788,49.28199064,45.28508714926652
2462,3,Junction,-123.1206714,49.23982301,0.2192372693664723
2463,3,Junction,-123.1205939,49.22175362,0.0
2464,4,Junction,-123.1206293,49.24115939,0.4047319726783238
2465,3,Junction,-123.1206849,49.26671185,0.0
2466,3,Junction,-123.1205929,49.2422285,0.6888977283726467
2467,3,Junction,-123.1205603,49.24328038,0.0
2468,3,Junction,-123.1205845,49.26589413,2.4722123291474247
2469,3,Junction,-123.120521,49.24434427,0.3810471181045496
2470,3,Junction,-123.1205739,49.26617635,0.0
2471,3,Junction,-123.1204901,49.24526374,0.5696012024771592
2472,3,Junction,-123.1205511,49.27558345,3.105038825240483
2473,4,Junction,-123.1204603,49.24618618,0.2904884943099637
2474,4,Junction,-123.120435,49.24710633,0.5696012024771592
2475,3,Junction,-123.1203312,49.20878028,1.202799020740439
2476,3,Junction,-123.1203064,49.20931295,1.1144652080486304
2477,4,Junction,-123.1203967,49.24802805,1.84590291936782
2478,3,Junction,-123.1202641,49.21021816,0.2192372693664723
2479,4,Junction,-123.1203543,49.24907159,0.0
2480,4,Junction,-123.1204127,49.27966307,18.018424761972863
2481,4,Junction,-123.120321,49.25007491,0.7700431458051551
2482,3,Junction,-123.1202222,49.21112127,0.0
2483,4,Junction,-123.1203915,49.28751472,3.7141544100344728
2484,3,Junction,-123.1202061,49.21147753,0.0
2485,4,Junction,-123.1202991,49.25067538,0.3446121833475176
2486,4,Junction,-123.1202663,49.25157831,0.0
2487,4,Junction,-123.1201657,49.21238236,1.1423022594881502
2488,3,Junction,-123.1202922,49.2665091,0.0
2489,3,Junction,-123.1202334,49.25248285,0.0
2490,4,Junction,-123.1201312,49.21328736,1.0849701470591109
2491,1,Dead end,-123.1202473,49.27121301,0.0
2492,4,Junction,-123.1201999,49.2533869,0.0
2493,4,Junction,-123.1200991,49.21419279,0.2574846067639487
2494,4,Junction,-123.1201665,49.25429137,0.2818606955404635
2495,4,Junction,-123.1200679,49.21509787,0.0
2496,4,Junction,-123.120133,49.25519551,1.1360754870783842
2497,4,Junction,-123.1200357,49.21600434,0.0
2498,4,Junction,-123.1200995,49.25609718,2.25994323542196
2499,3,Junction,-123.1200017,49.21696753,0.8016305895390459
2500,4,Junction,-123.1200652,49.25700057,0.0
2501,3,Junction,-123.1200542,49.25768586,0.2549097606963093
2502,3,Junction,-123.1200315,49.25860726,0.260085461377726
2503,3,Junction,-123.1200237,49.25880801,0.0
2504,4,Junction,-123.1200647,49.27735262,5.874844802020277
2505,4,Junction,-123.1200673,49.2837589,11.176509621344996
2506,4,Junction,-123.1199959,49.2595279,0.0
2507,4,Junction,-123.1199606,49.26046691,2.0240551782334157
2508,3,Junction,-123.1199761,49.2851531,6.203673532073697
2509,4,Junction,-123.1198905,49.26232635,0.0
2510,4,Junction,-123.1198564,49.2632929,8.504390799637038
2511,4,Junction,-123.1198225,49.26420402,1.722260349965901
2512,1,Dead end,-123.1198507,49.28651975,1.1345609381146915
2513,4,Junction,-123.1197916,49.26504248,0.2790420885850588
2514,3,Junction,-123.1197967,49.27300871,3.99934297011492
2515,4,Junction,-123.1198128,49.281359,47.47329200855539
2516,3,Junction,-123.1197605,49.26588083,0.3516092065580222
2517,4,Junction,-123.1197683,49.28792779,1.37742809087796
2518,3,Junction,-123.1196792,49.26762261,0.0
2519,1,Dead end,-123.1195261,49.22266605,0.2904884943099637
2520,1,Dead end,-123.1195261,49.22354308,0.0
2521,3,Junction,-123.1195057,49.23982199,0.0
2522,1,Dead end,-123.1194465,49.22440924,0.0
2523,4,Junction,-123.1195105,49.27699432,2.9791720077949555
2524,3,Junction,-123.1193643,49.2336478,1.0519940280534363
2525,3,Junction,-123.1194128,49.26664748,0.0
2526,4,Junction,-123.1194425,49.27903493,5.3404679125045575
2527,2,Junction,-123.1193865,49.26735953,0.6019409755662921
2528,4,Junction,-123.1193005,49.23550026,1.1283750556203327
2529,4,Junction,-123.1193795,49.28554839,5.313645408408957
2530,3,Junction,-123.1192373,49.23735254,0.5471566423907612
2531,3,Junction,-123.1192641,49.27451231,9.63148009770584
2532,2,Psudo,-123.1190903,49.20544966,0.0
2533,3,Junction,-123.1190817,49.20574021,0.0
2534,3,Junction,-123.1190457,49.20734085,0.7547192872036326
2535,3,Junction,-123.1189933,49.20821739,0.2214517872388609
2536,4,Junction,-123.119124,49.28835337,1.980564522735181
2537,3,Junction,-123.1189287,49.20936998,0.6689717585696803
2538,4,Junction,-123.1190812,49.28313112,1.9775080156917555
2539,4,Junction,-123.1189568,49.27663597,2.544683562064169
2540,4,Junction,-123.118821,49.28071712,19.28303312847724
2541,3,Junction,-123.1186391,49.21695268,0.0
2542,3,Junction,-123.1186175,49.2177978,0.0
2543,3,Junction,-123.1185838,49.2114386,0.0
2544,3,Junction,-123.1187117,49.26785861,0.0
2545,3,Junction,-123.118585,49.21907129,1.4883031971649998
2546,3,Junction,-123.1186063,49.24430757,0.0
2547,1,Dead end,-123.1186767,49.27754506,1.8324581875058732
2548,4,Junction,-123.118563,49.24523215,0.3810471181045496
2549,4,Junction,-123.1185256,49.24615264,0.0
2550,4,Junction,-123.1184901,49.24707333,2.1409873015558216
2551,4,Junction,-123.1184524,49.24799381,0.4088201744225492
2552,4,Junction,-123.1184213,49.24107833,0.7295082622410021
2553,4,Junction,-123.1184096,49.24903782,1.7081809862054744
2554,4,Junction,-123.1184722,49.2784066,3.711092927977704
2555,3,Junction,-123.1183777,49.24215283,3.551436545890369
2556,4,Junction,-123.1183752,49.25004128,0.3411660615140424
2557,4,Junction,-123.118354,49.25064074,0.0
2558,3,Junction,-123.1182322,49.20966243,1.4669549586674506
2559,4,Junction,-123.1183224,49.25154052,0.0
2560,3,Junction,-123.11823,49.22177105,0.5151371174238033
2561,4,Junction,-123.1182845,49.25244442,0.4520436502664753
2562,4,Junction,-123.1183589,49.28488843,16.17790750484083
2563,3,Junction,-123.1182448,49.24042458,5.123920375826604
2564,4,Junction,-123.1182547,49.25334908,0.2192372693664723
2565,3,Junction,-123.1181607,49.22352036,1.2172947399285603
2566,4,Junction,-123.1182231,49.25425309,0.0
2567,1,Dead end,-123.1182441,49.26867495,1.9255979807028365
2568,4,Junction,-123.1181865,49.25515523,0.0
2569,1,Dead end,-123.118121,49.23043389,0.0
2570,3,Junction,-123.1181418,49.24319793,2.4482628827309303
2571,3,Junction,-123.1180988,49.22616939,0.0
2572,2,Psudo,-123.1181687,49.25560786,0.0
2573,3,Junction,-123.1180925,49.22525554,0.2574846067639487
2574,4,Junction,-123.1181517,49.25606046,2.797082525681933
2575,2,Junction,-123.1182225,49.28884307,3.1784415459130013
2576,4,Junction,-123.1181149,49.25696452,0.6298236312032323
2577,1,Dead end,-123.1180993,49.25741581,0.270754259511994
2578,4,Junction,-123.1181154,49.27609897,1.6692687123169652
2579,4,Junction,-123.1181051,49.28248867,94.73563390511694
2580,1,Dead end,-123.1180504,49.26867182,1.5042271312814792
2581,3,Junction,-123.11795,49.22986633,0.5099857462495653
2582,3,Junction,-123.1180117,49.27443426,1.1767605378391928
2583,3,Junction,-123.1178469,49.23359539,0.7397003733882802
2584,3,Junction,-123.1178716,49.26701108,0.8282345710638632
