StreetID,hblock,streetName,PseudoJunctionCount,pseudoJunctionID1,pseudoJunctionID2,adjustJunctionID1,adjustJunctionID2,adjustStreetID1,adjustStreetID2,streetType,PropertyCount,Avg_CURRENT_LAND_VALUE,SD_CURRENT_LAND_VALUE,Avg_CURRENT_IMPROVEMENT_VALUE,SD_CURRENT_IMPROVEMENT_VALUE,Avg_ASSESSMENT_YEAR,SD_ASSESSMENT_YEAR,Avg_PREVIOUS_LAND_VALUE,SD_PREVIOUS_LAND_VALUE,Avg_PREVIOUS_IMPROVEMENT_VALUE,SD_PREVIOUS_IMPROVEMENT_VALUE,Avg_YEAR_BUILT,SD_YEAR_BUILT,Avg_BIG_IMPROVEMENT_YEAR,SD_BIG_IMPROVEMENT_YEAR,Avg_ALL24,Avg_ALL8_9,Avg_ALL10_16,Avg_ALL17_18,Shape_Length,Landuse,latitude,longitude
1860,1600 VENABLES ST,VENABLES ST,0,0,0,4498,4520,,, Secondary Arterial,4.0,574925.0,91505.67833,87750.0,108233.2512,2013.0,0.0,559325.0,88864.44265,90675.0,105050.5077,1965.75,5.439056291,1970.75,1.5,,,,,68.41945233,"S200, S230, S230, S300, S300, S300, S300, ",49.276705,-123.072782
1861,1600 VENABLES ST,VENABLES ST,0,0,0,4520,4585,,, Secondary Arterial,3.0,1866666.667,1659062.788,185233.3333,215910.7763,2013.0,0.0,1787666.667,1530222.969,171433.3333,168873.2167,1966.0,45.31004304,1966.0,45.31004304,,,,,72.24367811,"S130, S200, S200, S200, S230, S230, S230, S230, S230, S300, S300, ",49.276705,-123.072782
1862,1600 VICTORIA DRIVE,VICTORIA DRIVE,0,0,0,4743,4745,,, Collector,19.0,586000.0,141171.763,189275.0,123368.1077,2013.0,0.0,569250.0,127213.9929,197918.75,133585.2148,1957.733333,44.26941328,1983.8,25.14870062,,,,,100.6881716,"S110, S110, S110, S110, S110, S110, S200, U100, ",49.270481,-123.065737
1863,1600 VINE ST,VINE ST,0,0,0,1073,1074,,, Residential,14.0,1084642.857,1036044.594,268235.7143,288785.5995,2013.0,0.0,927928.5714,805440.7741,338007.1429,446943.4235,1973.928571,18.31545915,1973.928571,18.31545915,,,,,98.0871172,"S130, S130, S130, S130, S130, S130, S130, S135, ",49.271744,-123.157385
1864,1600 W 10TH AV,W 10TH AV,0,0,0,1532,1616,,, Residential,70.0,478000.0,444751.4206,188514.2857,216343.1777,2013.0,0.0,445628.5714,328933.7263,180524.2857,218493.5554,1989.9,17.82779949,1991.028571,14.03409041,0.0,0.0,0.0,0.0,172.450102,"R100, S110, S130, S130, S130, S130, S130, S130, S131, S135, S135, S400, ",49.262635,-123.138773
1865,1600 W 11TH AV,W 11TH AV,0,0,0,1531,1615,,, Residential,58.0,726965.5172,1116288.713,276096.5517,477501.5367,2013.0,0.0,630327.5862,852492.2676,296858.6207,466829.8537,1970.5,21.32723323,1972.362069,16.81342224,,,,,172.4590583,"S110, S110, S130, S130, S130, S130, S130, S130, S400, ",49.261724,-123.13881
1866,1600 W 12TH AV,W 12TH AV,0,0,0,1529,1614,,, Secondary Arterial,26.0,1439807.692,2064073.953,825500.0,1594595.654,2013.0,0.0,1168769.231,1592108.446,968346.1538,1787220.455,1977.692308,13.19020616,1977.692308,13.19020616,7520.166667,994.3333333,3213.75,1231.833333,172.4492823,"S110, S130, S130, S130, S130, S130, S135, S135, S135, ",49.260835,-123.141252
1867,1600 W 13TH AV,W 13TH AV,0,0,0,1528,1613,,, Residential,54.0,727814.8148,2502043.942,215472.2222,107903.1019,2013.0,0.0,619333.3333,1948775.126,283772.2222,443285.961,1980.814815,12.30289746,1981.833333,9.567535516,,,,,172.5231761,"S130, S130, S130, S130, S130, S135, S135, S135, S135, ",49.259879,-123.141044
1868,1600 W 14TH AV,W 14TH AV,0,0,0,1523,1611,,, Residential,9.0,1941000.0,4615738.201,222000.0,86544.78609,2013.0,0.0,1510125.0,3615576.557,276500.0,121940.2664,2001.25,13.43502884,2001.25,13.43502884,,,,,172.5627704,"R100, S130, S130, S131, S131, S135, S135, S400, S410, ",49.258923,-123.138914
1870,1600 W 16TH AV,W 16TH AV,0,0,0,1514,1607,,, Secondary Arterial,3.0,2113000.0,0.0,166300.0,132341.8679,2013.0,0.0,2334000.0,0.0,176233.3333,132061.2106,1915.333333,4.163331999,1956.0,11.53256259,6497.916667,799.75,2808.666667,944.1666667,172.7108653,"R100, S110, S110, S130, S131, S400, ",49.257067,-123.129959
1871,1600 W 1ST AV,W 1ST AV,0,0,0,1543,1595,,, Residential,17.0,887588.2353,728952.7641,430682.3529,340070.5023,2013.0,0.0,859529.4118,732048.4203,411117.6471,319282.767,1991.882353,9.439824899,1992.823529,6.11591463,,,,,142.6028807,"R100, S200, S230, S230, S235, S300, S300, S300, S400, S700, ",49.270635,-123.143081
1872,1600 W 28TH AV,W 28TH AV,0,0,0,1488,1584,,, Residential,12.0,3799333.333,263162.0079,536041.6667,519613.0299,2013.0,0.0,3850500.0,266281.9763,530466.6667,481611.7719,1944.666667,31.74997017,1976.083333,17.8959535,0.0,0.0,0.0,0.0,202.9800702,"S110, S110, S110, S110, S110, S110, S110, ",49.246581,-123.144281
1873,1600 W 29TH AV,W 29TH AV,0,0,0,1499,1582,,, Residential,7.0,4053714.286,618472.2344,787714.2857,723031.9758,2013.0,0.0,4106000.0,630458.2989,636000.0,496119.9452,1957.857143,44.07353163,1983.285714,24.0327158,,,,,168.1618859,"S110, S110, S110, S110, S110, S110, S110, ",49.245481,-123.141639
1874,1600 W 2ND AV,W 2ND AV,0,0,0,1542,1628,,, Residential,24.0,1710875.0,924859.581,301325.0,723768.7279,2013.0,0.0,1710250.0,925897.743,245308.3333,650295.2947,1962.0,23.04438062,1974.125,13.16224013,,,,,172.4853108,"S200, S200, S200, S200, S200, S200, S200, S230, S300, S300, S300, S300, S700, ",49.269748,-123.143045
1875,1600 W 32ND AV,W 32ND AV,0,0,0,1508,1568,,, Residential,1.0,5151000.0,,502000.0,,2013.0,,4745000.0,,519000.0,,1928.0,,1980.0,,,,,,126.0372481,"S110, S110, S110, S110, S110, S110, S110, ",49.243444,-123.139684
1876,1600 W 33RD AV,W 33RD AV,0,0,0,1497,1557,,, Collector,3.0,2214666.667,115578.2563,523600.0,776103.2663,2013.0,0.0,2453666.667,145661.7085,544933.3333,786983.6169,1945.333333,43.01550108,1962.0,38.74274126,3972.875,615.375,1750.75,643.25,129.3333423,"S110, S110, S110, S110, S110, S110, S131, S400, ",49.2406206,-123.1060245
1877,1600 W 37TH AV,W 37TH AV,0,0,0,1492,1570,,, Residential,3.0,4473000.0,849053.5908,2549000.0,2428434.887,2013.0,0.0,4444666.667,977011.9412,2606333.333,2481809.085,1994.333333,5.131601439,1999.333333,6.027713773,,,,,159.7514674,"S110, S110, S110, S110, S110, S110, S110, ",49.2381,-123.142097
1878,1600 W 3RD AV,W 3RD AV,0,0,0,1541,1625,,, Residential,77.0,449972.2222,663755.2996,281761.1111,233713.9395,2013.0,0.0,450972.2222,662031.976,257055.5556,209772.3715,2004.216216,18.48751542,2006.256757,11.59837118,,,,,172.4292694,"S200, S200, S200, S200, S200, S200, S235, S300, S300, S300, S300, ",49.268825,-123.140826
1879,1600 W 40TH AV,W 40TH AV,0,0,0,1573,1596,,, Residential,,,,,,,,,,,,,,,,,,,,43.57084872,"S110, S110, S110, S110, ",49.235493,-123.141506
1880,1600 W 40TH AV,W 40TH AV,0,0,0,1485,1573,,, Residential,11.0,4654363.636,144713.0075,733654.5455,850341.8846,2013.0,0.0,4582909.091,138549.2364,744636.3636,847302.9296,1940.363636,30.7319792,1978.636364,15.94536125,,,,,202.4362383,"S110, S110, S110, S110, S110, ",49.235493,-123.141506
1881,1600 W 41ST AV,W 41ST AV,0,0,0,1534,1590,,, Arterial,3.0,2540666.667,574463.5178,217466.6667,274670.3539,2013.0,0.0,2652666.667,683582.7187,223566.6667,285416.2633,1948.333333,2.081665999,1963.666667,19.75685535,,,,,137.0715899,"S110, S110, S110, S110, S110, S200, ",49.23438,-123.142356
1882,1600 W 41ST AV,W 41ST AV,0,0,0,1483,1534,,, Arterial,4.0,1990000.0,269749.2663,202450.0,83847.54021,2013.0,0.0,2134250.0,143453.5349,234000.0,125046.658,1944.0,12.19289411,1973.75,13.57387196,,,,,102.6301917,"S110, S110, S110, S110, S110, S110, ",49.23438,-123.142356
1883,1600 W 43RD AV,W 43RD AV,0,0,0,1530,1587,,, Residential,1.0,3320000.0,,639000.0,,2013.0,,3567000.0,,634000.0,,1985.0,,1985.0,,,,,,137.3575755,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.23167695,-123.110601132589
1884,1600 W 43RD AV,W 43RD AV,0,0,0,1481,1530,,, Residential,4.0,2997750.0,7500.0,234500.0,121008.2642,2013.0,0.0,3220000.0,8000.0,159000.0,66748.28337,1928.25,0.957427108,1958.0,20.4450483,,,,,102.6612496,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.23167695,-123.110601132589
1885,1600 W 45TH AV,W 45TH AV,0,0,0,1527,1583,,, Residential,3.0,3416666.667,69859.38257,552333.3333,700325.8765,2013.0,0.0,3670666.667,75055.53499,551666.6667,687046.8203,1950.333333,35.21836642,1972.333333,16.16580754,,,,,137.7607207,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.230683,-123.143581
1886,1600 W 45TH AV,W 45TH AV,0,0,0,1480,1527,,, Residential,3.0,3012000.0,5196.152423,407000.0,432251.0844,2013.0,0.0,3235333.333,5773.502692,408000.0,418398.1358,1949.0,39.84971769,1971.666667,20.20725942,205.5,19.75,103.25,34.75,102.6606903,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.230683,-123.143581
1887,1600 W 47TH AV,W 47TH AV,0,0,0,1518,1580,,, Residential,,,,,,,,,,,,,,,,,,,,138.1119747,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.2279613,-123.1094012
1888,1600 W 47TH AV,W 47TH AV,0,0,0,1478,1518,,, Residential,3.0,2962666.667,44455.97073,349500.0,258105.1142,2013.0,0.0,3182666.667,47920.07234,351500.0,256162.5461,1946.666667,35.01904244,1962.0,33.45145737,,,,,102.6376428,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.2279613,-123.1094012
1889,1600 W 49TH AV,W 49TH AV,0,0,0,1511,1576,,, Secondary Arterial,4.0,2119000.0,398531.4709,894750.0,697544.443,2013.0,0.0,2290000.0,448268.5207,899250.0,681444.7275,1943.5,34.38507428,1990.0,12.67543556,,,,,138.4002596,"S110, S110, S110, S110, S110, S110, ",49.226995,-123.1417
1890,1600 W 49TH AV,W 49TH AV,0,0,0,1476,1511,,, Secondary Arterial,5.0,1877600.0,104311.0732,350000.0,211072.2625,2013.0,0.0,2033200.0,127360.5119,356800.0,211647.5844,1945.4,25.2051582,1980.8,15.27088734,,,,,102.6313683,"S110, S110, S110, S110, S110, S110, ",49.226995,-123.1417
1891,1600 W 4TH AV,W 4TH AV,1,1546,0,1623,0,6821892.0,, Arterial,60.0,675905.6604,1161959.523,327954.717,362647.0734,2013.0,0.0,710811.3208,1217962.676,281813.2075,232819.0202,1999.245283,22.86995481,2002.792453,14.89238124,,,,,142.9054904,"R100, S130, S200, S200, S200, S200, S200, S200, S235, S300, ",49.267977,-123.143118
1892,1600 W 4TH AV,W 4TH AV,1,1546,0,1540,0,1891.0,, Arterial,1.0,,,,,,,,,,,,,,,,,,,29.6176527,"S200, S200, S230, S235, ",49.267977,-123.143118
1893,1600 W 52ND AV,W 52ND AV,0,0,0,1506,1574,,, Residential,1.0,2717000.0,,1447000.0,,2013.0,,2919000.0,,1405000.0,,1994.0,,1994.0,,,,,,134.763402,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.224137,-123.144433
1894,1600 W 52ND AV,W 52ND AV,0,0,0,1472,1506,,, Residential,1.0,2661000.0,,382000.0,,2013.0,,2899000.0,,395000.0,,1938.0,,1985.0,,,,,,105.9358399,"S110, S110, S110, S110, S110, S110, S110, ",49.224137,-123.144433
1895,1600 W 54TH AV,W 54TH AV,0,0,0,1504,1572,,, Residential,2.0,2814500.0,23334.52378,76750.0,39951.53314,2013.0,0.0,3066000.0,25455.84412,84750.0,51265.24164,1950.0,15.55634919,1950.0,15.55634919,,,,,131.7142373,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.221721,-123.140988
1896,1600 W 54TH AV,W 54TH AV,0,0,0,1469,1504,,, Residential,1.0,3290000.0,,731000.0,,2013.0,,3583000.0,,725000.0,,1986.0,,1986.0,,,,,,108.7887495,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.221721,-123.140988
1897,1600 W 57TH AV,W 57TH AV,0,0,0,1466,1501,,, Collector,12.0,1586166.667,102279.3264,222425.0,192340.2531,2013.0,0.0,1499583.333,87545.78889,241075.0,212040.8114,1966.75,25.23750816,1970.25,23.31649826,,,,,108.4616316,"S110, S110, S110, S110, S130, ",49.219404,-123.143925
1898,1600 W 5TH AV,W 5TH AV,0,0,0,1539,1622,,, Residential,20.0,1875400.0,1397637.232,77295.0,131408.345,2013.0,0.0,1861800.0,1445856.206,78870.0,132966.4623,1965.2,7.07553234,1973.0,5.448321808,,,,,172.5255282,"S200, S200, S200, S200, S200, S200, S200, S200, S300, S300, S300, S300, ",49.267121,-123.143172
1899,1600 W 64TH AV,W 64TH AV,0,0,0,1414,1513,,, Residential,36.0,1056333.333,101117.188,189752.7778,200758.7941,2013.0,0.0,1109361.111,102008.1657,178388.8889,184511.6563,1962.583333,30.76674921,1974.861111,20.62890175,1189.636364,162.5,536.2272727,220.0909091,222.8680389,"S110, S110, S110, S110, S700, S700, ",49.2132,-123.143532
1900,1600 W 65TH AV,W 65TH AV,0,0,0,1432,1510,,, Residential,27.0,1096370.37,244313.6616,189559.2593,153285.0017,2013.0,0.0,1232703.704,540612.6023,164985.1852,133223.1231,1966.0,28.94822965,1975.148148,22.59969997,,,,,182.2627246,"S110, S110, S110, S110, S700, ",49.212307,-123.143499
1901,1600 W 66TH AV,W 66TH AV,0,0,0,1449,1507,,, Residential,16.0,1116875.0,131642.8881,144487.5,146955.7569,2013.0,0.0,1170375.0,133794.3073,134962.5,146328.7116,1956.8125,25.70919096,1970.25,21.26812952,,,,,146.9362895,"S110, S110, S110, S110, S700, ",49.211425,-123.143548
1902,1600 W 68TH AV,W 68TH AV,0,0,0,1468,1505,,, Residential,18.0,1034111.111,62565.62568,155116.6667,144838.9907,2013.0,0.0,1086444.444,62304.01953,153533.3333,140761.4712,1955.388889,31.02207732,1974.722222,18.5624718,,,,,113.4085645,"S110, S110, S110, S110, S700, ",49.210569,-123.143589
1903,1600 W 69TH AV,W 69TH AV,0,0,0,1420,0,,, Residential,5.0,1351400.0,92359.62321,164540.0,285435.138,2013.0,0.0,1435400.0,142707.0426,159680.0,270405.8191,1962.0,19.09188309,1964.0,17.958285,,,,,90.0574125,"S110, S110, S110, S110, S700, ",49.209541,-123.145214
1904,1600 W 6TH AV,W 6TH AV,0,0,0,1538,1621,,, Residential,11.0,1975363.636,1812936.749,301681.8182,618278.2413,2013.0,0.0,2109090.909,1908528.148,162790.9091,359833.2904,1970.0,23.9415956,1976.090909,25.73112724,,,,,172.4655771,"S130, S200, S200, S200, S200, S235, S235, S300, S700, S700, U100, ",49.266262,-123.143181
1905,1600 W 75TH AV,W 75TH AV,0,0,0,1399,1441,,, Residential,3.0,2129000.0,2456027.891,1512666.667,1415355.903,2013.0,0.0,2229666.667,2597860.722,1308333.333,1231344.523,1987.333333,6.429100507,1995.333333,3.511884584,,,,,103.735269,"S200, S200, S300, S300, ",49.205762,-123.145698
1906,1600 W 7TH AV,W 7TH AV,0,0,0,1537,1620,,, Residential,90.0,616709.3023,889694.3939,183525.5814,124059.7998,2013.0,0.0,593302.3256,923168.1265,207753.4884,92087.2498,2000.755814,13.61654361,2001.709302,8.888679223,1005.611111,119.9444444,452.5,197.3888889,172.4492556,"S130, S135, S200, S200, S200, S200, S235, S235, S235, S300, S410, S410, ",49.26535,-123.138674
1907,1600 W 8TH AV,W 8TH AV,0,0,0,1536,1619,,, Residential,88.0,383126.4368,1110848.343,335108.046,505458.5904,2013.0,0.0,418000.0,1206806.395,267187.3563,141572.6716,1994.183908,6.990905613,1994.356322,6.390357947,,,,,172.5194107,"S135, S135, S200, S200, S200, S200, S235, ",49.264513,-123.138708
1908,1600 W BROADWAY,W BROADWAY,0,0,0,1535,1618,,, Arterial,2.0,4760000.0,3275318.61,24600.0,28849.95667,2013.0,0.0,4864500.0,3127533.293,24000.0,28142.84989,1962.0,11.3137085,1979.0,12.72792206,12580.28571,1350.47619,5615.809524,1925.666667,172.3475146,"S130, S200, S200, S200, S200, S235, S235, ",49.263683,-123.140859
1909,1600 W GEORGIA ST,W GEORGIA ST,0,0,0,1992,2060,,, Arterial,30.0,1434689.655,2848533.045,161379.3103,97737.49967,2013.0,0.0,1002482.759,1838219.667,210275.8621,116516.929,1991.448276,30.47667282,1997.62069,20.51378246,,,,,160.8636311,"S135, S200, S200, ",49.291079,-123.13189
1910,1600 W KING EDWARD AV,W KING EDWARD AV,0,0,0,1487,1589,,, Arterial,5.0,2795800.0,178438.2246,109360.0,138121.2257,2013.0,0.0,2934800.0,187382.4965,120620.0,147004.7686,1943.4,11.08151614,1959.2,17.92205345,8899.375,1194.875,3700.375,1416.75,230.281056,"R100, ",49.249514,-123.138943
1911,1600 WALLACE ST,WALLACE ST,0,0,0,297,298,,, Residential,2.0,2449000.0,497803.174,182450.0,200181.9298,2013.0,0.0,2381000.0,374766.594,189600.0,207040.8655,1951.5,0.707106781,1967.5,13.43502884,,,,,24.81941525,"R100, S110, S131, ",49.2479189666667,-123.191297633333
1912,1600 WALLACE ST,WALLACE ST,0,0,0,296,297,,, Residential,2.0,6660000.0,0.0,1127000.0,0.0,2013.0,0.0,6394000.0,0.0,30900.0,0.0,1978.0,0.0,1978.0,0.0,,,,,101.4408085,"S110, S110, S110, S131, S131, ",49.2479189666667,-123.191297633333
1913,1600 WALLACE ST,WALLACE ST,0,0,0,295,296,,, Residential,1.0,2124000.0,,188000.0,,2013.0,,2019000.0,,195000.0,,1948.0,,1979.0,,,,,,42.21431466,"S110, S110, S110, S131, ",49.2479189666667,-123.191297633333
1914,1600 WATERLOO ST,WATERLOO ST,0,0,0,513,0,,, Residential,3.0,6845000.0,1023642.027,69533.33333,16685.42278,2013.0,0.0,7328000.0,1115440.72,88366.66667,3059.956427,1936.666667,4.041451884,1981.666667,5.773502692,,,,,38.00653165,"R100, S110, S110, S110, ",49.271257,-123.179575
1915,1600 WATERLOO ST,WATERLOO ST,0,0,0,512,513,,, Residential,3.0,1686000.0,328383.9217,203333.3333,214796.0273,2013.0,0.0,1812333.333,353205.7946,190333.3333,182571.4472,1951.666667,34.64582707,1980.666667,21.1266025,,,,,57.30181857,"R100, S110, S110, S110, S110, ",49.271257,-123.179575
1916,1600 WESTERN ST,WESTERN ST,0,0,0,3276,3293,,, Residential,,,,,,,,,,,,,,,,,,,,54.99966363,"S200, S300, S300, S300, S400, U100, ",49.271102,-123.099605
1917,1600 WESTERN ST,WESTERN ST,0,0,0,3272,3276,,, Residential,,,,,,,,,,,,,,,,,,,,55.05434974,"S200, S200, S300, S300, S400, ",49.271102,-123.099605
1918,1600 WILLIAM ST,WILLIAM ST,0,0,0,4491,4582,,, Residential,1.0,1497000.0,,885000.0,,2013.0,,1164000.0,,1202000.0,,1961.0,,1961.0,,,,,,153.8606133,"R100, S110, S130, S200, S200, S200, S400, ",49.27396,-123.071479
1919,1600 WINDERMERE ST,WINDERMERE ST,0,0,0,6052,6053,,, Residential,6.0,644500.0,105443.3497,83850.0,52211.21527,2013.0,0.0,638666.6667,85768.68115,84100.0,51167.84146,1947.333333,19.73490985,1966.833333,18.60555473,0.0,0.0,0.0,0.0,104.9498033,"S110, S110, S110, S110, S110, S110, S110, ",49.270355,-123.036429
1920,1600 WOODLAND DRIVE,WOODLAND DRIVE,0,0,0,4408,4409,,, Residential,60.0,208775.0,136377.0454,141378.3333,43568.87044,2013.0,0.0,216616.6667,98133.2701,148031.6667,56381.9766,1983.866667,19.94183633,1987.866667,5.817759679,,,,,100.6616943,"S110, S110, S110, S110, S110, S130, S130, S135, ",49.27054,-123.073495
1921,1600 YEW ST,YEW ST,0,0,0,1138,1139,,, Residential,35.0,428342.8571,683478.9442,135762.8571,84164.31438,2013.0,0.0,431314.2857,681843.5551,126260.0,86089.79648,1985.657143,17.33399051,1987.742857,11.68040807,,,,,98.06814073,"S130, S130, S130, S130, S230, S230, S230, S230, ",49.271499,-123.155024
1922,1700-1800 COTTRELL ST,COTTRELL ST,0,0,0,3923,0,,, Residential,3.0,13602000.0,3391355.481,2022333.333,1629282.46,2013.0,0.0,13231000.0,3318609.347,2039666.667,1644293.567,1950.0,0.0,2000.0,0.0,,,,,256.2194786,"S200, S200, S700, ",49.2681543,-123.08560765
1923,1700-1800 E 10TH AV,E 10TH AV,0,0,0,4560,4721,,, Residential,26.0,1173488.462,1505650.547,502046.1538,771602.6948,2013.0,0.0,1152623.077,1447785.924,521188.4615,814996.2696,1977.576923,29.77135949,1984.961538,14.99994872,1952.875,222.875,794.0,372.25,281.4846127,"R100, R100, S110, S130, S130, S200, S200, S200, S200, S200, S200, S400, S700, ",49.2612132,-123.045744067544
1924,1700-1800 E 11TH AV,E 11TH AV,0,0,0,4558,4719,,, Residential,71.0,509692.8571,728457.9729,248872.8571,430808.5108,2013.0,0.0,496686.9565,708141.5189,245075.3623,427267.1796,1964.450704,32.77620597,1979.619718,15.31326801,,,,,281.4952468,"R100, R100, S110, S110, S110, S110, S110, S130, S130, S130, S200, S200, S230, S230, S400, S410, S700, ",49.2604631,-123.0243771
1925,1700-1800 E 12TH AV,E 12TH AV,0,0,0,4557,4718,,, Secondary Arterial,48.0,593333.3333,163587.7579,130524.4444,98462.6144,2013.0,0.0,563666.6667,162833.2946,130708.8889,87239.57042,1959.369565,33.95379782,1972.543478,21.58467205,0.0,0.0,0.0,0.0,281.5034615,"R100, R100, S110, S110, S110, S110, S130, S200, S200, S200, S700, U100, ",49.2593501,-123.07472505
1926,1700-1800 E 13TH AV,E 13TH AV,0,0,0,4555,4716,,, Residential,48.0,721382.9787,504976.1317,119331.9149,77399.52563,2013.0,0.0,690617.0213,470806.0412,129114.8936,87822.72405,1960.361702,38.75644436,1977.914894,23.8990902,,,,,281.545873,"R100, R100, S110, S110, S110, S110, S110, S200, S200, S200, S230, S400, S700, ",49.2590176,-123.0825101
1927,1700-1800 E 14TH AV,E 14TH AV,0,0,0,4553,4715,,, Residential,54.0,662150.9804,598926.3682,240874.5098,494707.7197,2013.0,0.0,630719.6078,560802.5086,237970.5882,477965.7474,1969.46,38.98466993,1987.38,19.78444039,236.25,31.75,95.75,47.0,281.5619684,"R100, R100, R100, S110, S110, S110, S110, S110, S110, S130, S230, S400, S700, ",49.2574493,-123.040720267544
1928,1700-1800 E 2ND AV,E 2ND AV,0,0,0,4574,4741,,, Residential,44.0,879829.2683,540626.5764,191753.6585,203172.2103,2013.0,0.0,840073.1707,519289.7741,193319.5122,164771.483,1936.119048,38.83310279,1976.238095,17.89237407,377.75,42.25,169.25,73.75,281.2979356,"S110, S110, S110, S110, S130, S200, S200, S200, S230, S230, S230, S400, ",49.2687296,-123.0535462
1929,1700-1800 E 3RD AV,E 3RD AV,0,0,0,4573,4740,,, Residential,73.0,513028.9855,277517.9894,191394.2029,93437.54738,2013.0,0.0,519768.1159,242737.1578,178528.9855,85342.21096,1970.4,45.95441976,1993.642857,19.00269677,556.0,58.75,222.25,128.5,281.2830541,"R100, S110, S110, S110, S110, S200, S200, S200, S200, S230, S400, U100, ",49.2678259,-123.052884
1930,1700-1800 E 4TH AV,E 4TH AV,0,0,0,4572,0,,, Residential,36.0,637638.8889,57381.00869,103652.7778,61018.37422,2013.0,0.0,634583.3333,38889.8628,100997.2222,61204.93204,1931.666667,31.13564792,1975.166667,12.19718937,,,,,210.7642902,"R100, S110, S110, S200, S230, S230, S400, ",49.2669259,-123.0503046
1931,1700-1800 E 56TH AV,E 56TH AV,0,0,0,4464,4623,,, Residential,26.0,908730.7692,54506.92264,287946.1538,174959.8108,2013.0,0.0,895000.0,54617.94577,275126.9231,167074.0807,1990.423077,19.11893946,1990.423077,19.11893946,,,,,272.7544305,"S110, S110, S110, S110, S130, ",49.2184371,-123.045532175
1932,1700-1800 E 6TH AV,E 6TH AV,0,0,0,4566,4734,,, Residential,50.0,659021.7391,179611.8641,171373.913,108520.9789,2013.0,0.0,636456.5217,176236.9247,180778.2609,121739.0979,1953.913043,39.89532197,1984.695652,18.91251151,0.0,0.0,0.0,0.0,282.4544939,"S110, S110, S110, S110, S200, S200, S200, S230, S400, ",49.2652727,-123.0680364
1933,1700-1800 E 7TH AV,E 7TH AV,0,0,0,4564,4729,,, Residential,59.0,1405722.222,4286461.871,701918.5185,3745706.746,2013.0,0.0,1388830.189,4326072.463,349156.6038,1036141.118,1949.473684,41.91492458,1979.403509,23.65515623,557.0,70.5,230.5,108.5,281.4655592,"S110, S110, S110, S110, S131, S200, S200, S230, S400, ",49.264419,-123.0689674
1934,1700-1800 E 8TH AV,E 8TH AV,0,0,0,4619,4726,,, Residential,36.0,733558.8235,151556.6083,158138.2353,97985.87101,2013.0,0.0,733531.25,134919.0879,163703.125,115130.6396,1944.694444,42.76301436,1981.722222,18.24532991,0.0,0.0,0.0,0.0,194.9391761,"S110, S110, S110, S110, S110, S700, ",49.2635133,-123.0678623
1935,1700-1800 E BROADWAY,E BROADWAY,0,0,0,4561,4724,,, Arterial,3.0,24556500.0,11262089.7,3507350.0,4819144.846,2013.0,0.0,23493000.0,9758073.58,2160100.0,2917381.158,1979.0,4.242640687,1979.0,4.242640687,0.0,0.0,0.0,0.0,281.4539613,"R100, R100, S200, S200, S200, S200, S230, S400, S700, S700, ",49.2622227,-123.0685729
1936,1700-1800 E KENT AV NORTH,E KENT AV NORTH,0,0,0,4499,4652,,, Arterial,12.0,699666.6667,170431.1822,96325.0,97018.94028,2013.0,0.0,689750.0,168754.8652,101091.6667,101855.7845,1948.090909,33.10424307,1976.727273,17.30948242,0.0,0.0,0.0,0.0,278.2979971,"R100, S110, S110, S300, S700, ",49.2074503,-123.0656021
